flag,year,species,clutch
NA,2003,herg,3
NA,2003,herg,1
NA,2003,herg,3
NA,2003,herg,1
NA,2003,herg,1
NA,2003,herg,3
NA,2003,herg,3
NA,2003,herg,1
NA,2003,herg,2
NA,2003,herg,3
NA,2003,herg,3
NA,2003,herg,3
NA,2003,herg,2
NA,2003,herg,3
NA,2003,herg,1
NA,2003,herg,1
NA,2003,herg,2
NA,2003,herg,3
NA,2003,herg,1
NA,2003,herg,2
NA,2003,herg,1
NA,2003,herg,1
NA,2003,herg,2
NA,2003,herg,3
NA,2003,herg,2
NA,2003,herg,2
NA,2003,herg,2
NA,2003,herg,3
NA,2003,herg,2
NA,2003,herg,1
NA,2003,herg,1
NA,2003,herg,3
NA,2003,herg,3
NA,2003,herg,2
NA,2003,herg,1
NA,2003,herg,3
NA,2003,herg,3
NA,2003,herg,3
NA,2003,herg,3
NA,2003,herg,3
NA,2003,herg,3
NA,2003,herg,3
NA,2003,herg,2
NA,2003,herg,1
NA,2003,herg,2
NA,2003,herg,2
NA,2003,herg,3
NA,2003,herg,3
NA,2003,herg,3
NA,2003,herg,3
NA,2003,herg,1
NA,2003,herg,3
NA,2003,herg,3
NA,2003,herg,3
NA,2003,herg,2
NA,2003,herg,1
NA,2003,herg,1
NA,2003,herg,2
NA,2003,herg,3
NA,2003,herg,3
NA,2003,herg,3
NA,2003,herg,3
NA,2003,herg,3
NA,2003,herg,3
NA,2003,herg,3
NA,2003,herg,3
NA,2003,herg,3
NA,2003,herg,3
NA,2003,herg,3
NA,2003,herg,2
NA,2003,herg,3
NA,2003,herg,3
NA,2003,herg,3
NA,2003,herg,3
NA,2003,herg,3
NA,2003,herg,3
NA,2003,herg,2
NA,2003,herg,3
NA,2003,herg,2
NA,2003,herg,3
NA,2003,herg,2
NA,2003,herg,3
NA,2003,herg,2
NA,2003,herg,3
NA,2003,herg,3
NA,2003,herg,2
NA,2003,herg,3
NA,2003,herg,1
NA,2003,herg,3
NA,2003,herg,3
NA,2003,herg,3
NA,2003,herg,3
NA,2003,herg,2
NA,2003,herg,3
NA,2003,herg,3
NA,2003,herg,3
NA,2003,herg,2
NA,2003,herg,3
NA,2003,herg,3
NA,2003,herg,1
NA,2003,herg,3
NA,2003,herg,2
NA,2003,herg,3
NA,2003,herg,2
NA,2003,herg,3
NA,2003,herg,3
NA,2003,herg,3
NA,2003,herg,3
NA,2003,herg,2
NA,2003,herg,3
NA,2003,herg,3
NA,2003,herg,3
NA,2003,herg,3
NA,2003,herg,3
NA,2003,herg,2
NA,2003,herg,1
NA,2003,herg,2
NA,2003,herg,2
NA,2003,herg,3
NA,2003,herg,2
NA,2003,herg,3
NA,2003,herg,3
NA,2003,herg,3
NA,2003,herg,1
NA,2003,herg,3
NA,2003,herg,2
NA,2003,herg,3
NA,2003,herg,3
NA,2003,herg,3
NA,2003,herg,2
NA,2003,herg,2
NA,2003,herg,3
NA,2003,herg,1
NA,2003,herg,2
NA,2003,herg,2
NA,2003,herg,3
NA,2003,herg,2
NA,2003,herg,1
NA,2003,herg,2
NA,2003,herg,3
NA,2003,herg,3
NA,2003,herg,1
NA,2003,herg,3
NA,2003,herg,2
NA,2003,herg,2
NA,2003,herg,2
NA,2003,herg,1
NA,2003,herg,2
NA,2003,herg,1
NA,2003,herg,3
NA,2003,herg,2
NA,2003,herg,2
NA,2003,herg,3
NA,2003,herg,1
NA,2003,herg,3
NA,2003,herg,2
NA,2003,herg,3
NA,2003,herg,2
NA,2003,herg,3
NA,2003,herg,2
NA,2003,herg,3
NA,2003,herg,3
NA,2003,herg,3
NA,2003,gbbg,2
NA,2003,herg,3
NA,2003,herg,2
NA,2003,herg,3
NA,2003,herg,2
NA,2003,herg,1
NA,2003,herg,3
NA,2003,herg,2
NA,2003,herg,2
NA,2003,herg,1
NA,2003,herg,1
NA,2003,herg,3
NA,2003,herg,3
NA,2003,herg,1
NA,2003,herg,2
NA,2003,herg,1
NA,2003,herg,3
NA,2003,herg,3
NA,2003,herg,4
NA,2003,herg,3
NA,2003,herg,2
NA,2003,herg,3
NA,2003,herg,3
NA,2003,herg,2
NA,2003,herg,3
NA,2003,herg,1
NA,2003,herg,3
NA,2003,herg,3
NA,2003,herg,2
NA,2003,herg,3
NA,2003,herg,2
NA,2003,herg,2
NA,2003,herg,3
NA,2003,herg,2
NA,2003,herg,3
NA,2003,herg,3
NA,2003,herg,3
NA,2003,herg,3
NA,2003,herg,3
NA,2003,herg,3
NA,2003,herg,3
NA,2003,herg,3
NA,2003,herg,3
NA,2003,herg,2
NA,2003,herg,2
NA,2003,herg,2
NA,2003,herg,3
NA,2003,herg,3
NA,2003,herg,2
NA,2003,herg,2
NA,2003,herg,3
NA,2003,herg,3
NA,2003,herg,2
NA,2003,herg,3
NA,2003,herg,3
NA,2003,herg,3
NA,2003,herg,2
NA,2003,herg,2
NA,2003,herg,2
NA,2003,herg,3
NA,2003,herg,3
NA,2003,herg,3
NA,2003,herg,2
NA,2003,herg,3
NA,2003,herg,3
NA,2003,herg,3
NA,2003,herg,2
NA,2003,herg,3
NA,2003,herg,4
NA,2003,herg,3
NA,2003,herg,2
NA,2003,herg,2
NA,2003,herg,3
NA,2003,herg,3
NA,2003,herg,3
NA,2003,herg,3
NA,2003,herg,3
NA,2003,herg,2
NA,2003,herg,2
NA,2003,herg,2
NA,2003,herg,2
NA,2003,herg,2
NA,2003,herg,3
NA,2003,herg,1
NA,2003,herg,3
NA,2003,herg,3
NA,2003,herg,3
NA,2003,herg,2
NA,2003,herg,2
NA,2003,herg,1
NA,2003,herg,3
NA,2003,herg,2
NA,2003,herg,3
NA,2003,herg,2
NA,2003,herg,3
NA,2003,herg,3
NA,2003,herg,2
NA,2003,herg,3
NA,2003,herg,3
NA,2003,herg,1
NA,2003,herg,3
NA,2003,herg,3
NA,2003,herg,3
NA,2003,herg,3
NA,2003,herg,2
NA,2003,herg,3
NA,2003,herg,3
NA,2003,herg,3
NA,2003,herg,3
NA,2003,herg,3
NA,2003,herg,2
NA,2003,herg,2
NA,2003,herg,3
NA,2003,herg,2
NA,2003,herg,3
NA,2003,herg,3
NA,2003,herg,3
NA,2003,herg,2
NA,2003,herg,3
NA,2003,herg,1
NA,2003,herg,3
NA,2003,herg,2
NA,2003,herg,1
438,2003,herg,3
246,2003,herg,3
454,2003,herg,3
420,2003,herg,3
412,2003,herg,3
232,2003,herg,2
404,2003,herg,3
1231,2003,herg,2
434,2003,herg,1
343,2003,herg,3
446,2003,herg,3
1112,2003,herg,3
421,2003,herg,2
291,2003,herg,2
403,2003,herg,2
1023,2003,herg,3
444,2003,herg,2
336,2003,herg,2
1212,2003,herg,2
424,2003,herg,3
900,2003,herg,3
891,2003,herg,2
430,2003,herg,2
427,2003,herg,3
860,2003,herg,2
431,2003,herg,3
890,2003,herg,3
865,2003,herg,2
990,2003,herg,2
991,2003,herg,3
862,2003,herg,3
857,2003,herg,3
1109,2003,herg,1
416,2003,herg,2
896,2003,herg,3
988,2003,herg,3
898,2003,herg,3
316,2003,herg,3
863,2003,herg,3
878,2003,herg,3
325,2003,herg,3
417,2003,herg,3
NA,2003,herg,3
NA,2003,herg,3
NA,2003,herg,3
NA,2003,herg,2
NA,2003,herg,1
NA,2003,herg,3
NA,2003,herg,2
NA,2003,herg,3
NA,2003,herg,3
NA,2003,herg,3
NA,2003,herg,3
NA,2003,herg,2
NA,2003,herg,3
NA,2003,herg,2
NA,2003,herg,3
NA,2003,herg,1
NA,2003,herg,1
NA,2003,herg,3
NA,2003,herg,2
NA,2003,herg,3
NA,2003,herg,3
1010,2003,herg,2
NA,2003,herg,3
1255,2003,herg,3
NA,2003,herg,2
NA,2003,herg,2
8,2002,herg,3
89,2002,herg,3
10,2002,herg,2
32,2002,herg,3
6,2002,herg,3
24,2002,gbbg,2
98,2002,herg,3
19,2002,herg,2
2,2002,herg,3
87,2002,gbbg,2
20,2002,herg,3
47,2002,coei,3
21,2002,herg,2
56,2002,herg,3
43,2002,herg,2
91,2002,herg,3
49,2002,herg,3
92,2002,herg,3
40,2002,herg,2
22,2002,herg,3
99,2002,herg,3
52,2002,herg,2
96,2002,herg,3
58,2002,herg,3
14,2002,herg,2
77,2002,herg,3
44,2002,herg,3
94,2002,herg,3
15,2002,herg,3
5,2002,herg,3
34,2002,herg,3
62,2002,herg,4
100,2002,herg,3
33,2002,herg,3
84,2002,herg,3
42,2002,herg,3
4,2002,herg,3
30,2002,herg,3
31,2002,herg,3
57,2002,herg,2
85,2002,herg,3
17,2002,herg,3
41,2002,herg,3
61,2002,herg,3
3,2002,herg,3
55,2002,herg,2
66,2002,herg,3
45,2002,herg,1
73,2002,herg,3
78,2002,herg,1
83,2002,herg,3
50,2002,herg,3
46,2002,herg,3
23,2002,herg,3
80,2002,herg,3
48,2002,herg,3
1,2002,herg,2
16,2002,herg,3
36,2002,herg,3
54,2002,herg,1
11,2002,herg,2
70,2002,herg,3
79,2002,herg,3
26,2002,herg,3
69,2002,herg,2
28,2002,herg,3
53,2002,herg,1
25,2002,herg,3
93,2002,herg,3
60,2002,herg,3
9,2002,herg,3
13,2002,herg,3
29,2002,herg,2
27,2002,herg,3
95,2002,herg,3
76,2002,herg,3
65,2002,herg,3
86,2002,herg,2
7,2002,herg,3
35,2002,herg,3
38,2002,herg,3
59,2002,herg,3
12,2002,herg,3
63,2002,herg,3
71,2002,herg,3
81,2002,herg,2
64,2002,herg,3
90,2002,herg,3
37,2002,herg,3
51,2002,herg,3
60,2002,herg,1
72,2002,herg,3
74,2002,herg,3
82,2002,herg,3
39,2002,gbbg,2
1223,2002,herg,3
255,2002,herg,3
323,2002,herg,3
1250,2002,herg,3
494,2002,herg,3
1755,2002,herg,3
996,2002,herg,2
280,2002,herg,3
1220,2002,herg,3
253,2002,herg,3
1793,2002,herg,2
1213,2002,herg,3
262,2002,herg,3
1770,2002,herg,2
3010,2002,herg,3
1759,2002,herg,3
1221,2002,herg,3
260,2002,herg,3
1112,2002,herg,3
1758,2002,herg,2
1753,2002,herg,1
1217,2002,herg,3
1768,2002,herg,3
254,2002,herg,1
1761,2002,herg,2
971,2002,herg,3
1249,2002,herg,2
9771,2002,herg,3
961,2002,herg,2
1208,2002,herg,3
1777,2002,herg,1
258,2002,herg,2
1222,2002,herg,2
1788,2002,herg,3
1215,2002,herg,2
1754,2002,herg,2
1790,2002,herg,3
474,2002,herg,3
179,2002,herg,1
1752,2002,herg,1
1784,2002,herg,2
276,2002,herg,3
1780,2002,herg,3
1214,2002,herg,3
785,2002,herg,3
979,2002,herg,3
277,2002,herg,3
1226,2002,herg,1
1247,2002,herg,3
279,2002,herg,3
1216,2002,herg,3
1218,2002,herg,3
1764,2002,herg,3
1210,2002,herg,3
1782,2002,herg,3
1765,2002,herg,4
1206,2002,herg,3
1766,2002,herg,3
1248,2002,herg,3
499,2002,herg,3
1772,2002,herg,3
250,2002,herg,3
1236,2002,herg,2
1769,2002,herg,2
257,2002,herg,1
278,2002,herg,3
1237,2002,herg,3
256,2002,herg,1
116,2002,herg,2
107,2002,herg,1
120,2002,herg,2
127,2002,herg,2
108,2002,herg,3
101,2002,herg,3
128,2002,herg,3
115,2002,herg,3
112,2002,herg,3
111,2002,herg,3
129,2002,herg,3
105,2002,herg,2
113,2002,herg,2
121,2002,herg,3
102,2002,herg,1
114,2002,herg,1
118,2002,herg,3
119,2002,herg,1
136,2002,herg,2
131,2002,herg,3
109,2002,coei,2
130,2002,herg,3
110,2002,herg,3
122,2002,herg,1
133,2002,herg,3
106,2002,herg,2
97,2002,herg,2
134,2002,herg,3
123,2002,herg,3
104,2002,herg,2
103,2002,herg,2
117,2002,herg,1
240,2002,herg,2
1145,2002,herg,2
1165,2002,herg,3
294,2002,herg,2
963,2002,herg,3
306,2002,herg,3
1211,2002,herg,2
341,2002,herg,3
1147,2002,herg,3
445,2002,herg,2
1243,2002,herg,2
113,2002,herg,3
969,2002,coei,6
3019,2002,herg,1
1002,2002,herg,2
218,2002,herg,3
296,2002,herg,3
966,2002,herg,3
1150,2002,herg,3
1025,2002,herg,1
225,2002,herg,3
312,2002,herg,3
321,2002,herg,3
1253,2002,herg,3
1156,2002,herg,2
1152,2002,herg,3
49,2002,herg,3
330,2002,herg,3
215,2002,herg,2
295,2002,herg,3
313,2002,herg,2
216,2002,herg,2
1028,2002,herg,3
346,2002,herg,3
1242,2002,herg,3
269,2002,herg,3
329,2002,herg,3
327,2002,herg,2
1003,2002,herg,3
349,2002,herg,3
1775,2002,herg,3
264,2002,herg,2
288,2002,herg,3
327,2002,herg,3
428,2002,herg,3
222,2002,herg,3
436,2002,herg,3
322,2002,herg,3
405,2002,herg,3
408,2002,herg,3
301,2002,herg,3
413,2002,herg,3
432,2002,herg,3
333,2002,herg,3
440,2002,herg,3
241,2002,herg,2
310,2002,herg,3
406,2002,herg,3
441,2002,herg,3
314,2002,herg,3
410,2002,herg,3
348,2002,herg,2
449,2002,herg,3
994,2002,herg,3
297,2002,herg,3
341,2002,herg,3
343,2002,herg,3
228,2002,herg,3
318,2002,herg,3
435,2002,herg,3
205,2002,herg,3
357,2002,herg,1
335,2002,herg,3
1103,2002,herg,3
3008,2002,herg,3
212,2002,herg,3
442,2002,herg,2
1142,2002,herg,2
473,2002,herg,2
209,2002,herg,1
267,2002,herg,2
418,2002,herg,2
285,2002,herg,3
263,2002,herg,2
433,2002,herg,3
239,2002,herg,3
439,2002,herg,2
1235,2002,herg,3
426,2002,herg,3
1144,2002,herg,2
1013,2002,herg,1
1136,2002,herg,3
1129,2002,herg,1
287,2002,herg,3
409,2002,herg,3
414,2002,herg,2
268,2002,herg,2
443,2002,herg,2
1219,2002,herg,3
237,2002,herg,2
437,2002,herg,2
238,2002,herg,3
258,2002,herg,3
407,2002,herg,3
1114,2002,herg,1
450,2002,herg,3
447,2002,herg,3
283,2002,herg,3
243,2002,herg,3
422,2002,herg,2
1773,2002,herg,2
300,2002,herg,3
235,2002,herg,3
236,2002,herg,1
1205,2002,herg,1
423,2002,herg,3
1260,2002,herg,2
412,2002,herg,2
233,2002,herg,3
224,2002,herg,3
967,2002,herg,1
976,2002,herg,1
415,2002,herg,1
1500,2002,herg,2
NA,2002,herg,3
NA,2002,herg,3
NA,2002,herg,3
NA,2002,herg,3
NA,2002,herg,3
NA,2002,herg,3
NA,2002,herg,1
NA,2002,herg,3
NA,2002,herg,3
NA,2002,herg,3
NA,2002,herg,3
NA,2002,herg,2
NA,2002,herg,2
NA,2002,herg,3
NA,2002,herg,2
NA,2002,herg,3
NA,2002,herg,3
NA,2002,herg,3
NA,2002,herg,3
NA,2002,herg,3
NA,2002,herg,2
NA,2002,herg,2
NA,2002,herg,2
NA,2002,herg,2
NA,2002,herg,3
NA,2002,herg,3
NA,2002,herg,3
NA,2002,herg,1
NA,2002,herg,2
NA,2002,herg,3
NA,2002,herg,1
NA,2002,herg,3
NA,2002,herg,3
NA,2002,herg,2
NA,2002,herg,2
NA,2002,herg,2
NA,2002,herg,3
NA,2002,herg,1
NA,2002,herg,2
NA,2002,herg,2
NA,2002,herg,2
NA,2002,herg,2
NA,2002,herg,3
NA,2002,herg,3
NA,2002,herg,2
NA,2002,herg,3
NA,2002,herg,2
NA,2002,herg,3
NA,2002,herg,3
NA,2002,herg,3
NA,2002,herg,3
NA,2002,herg,3
NA,2002,herg,3
NA,2002,herg,3
NA,2002,herg,1
NA,2002,herg,2
NA,2002,herg,3
NA,2002,herg,1
NA,2002,herg,1
NA,2002,herg,3
NA,2002,herg,3
NA,2002,herg,3
NA,2002,herg,2
NA,2002,herg,3
NA,2002,herg,2
NA,2002,herg,3
NA,2002,herg,3
NA,2002,herg,3
NA,2002,herg,3
NA,2002,herg,3
NA,2002,herg,1
NA,2002,herg,3
NA,2002,herg,3
NA,2002,herg,3
NA,2002,herg,3
NA,2002,herg,2
NA,2002,herg,3
NA,2002,herg,2
NA,2002,herg,2
NA,2002,herg,3
NA,2002,herg,2
NA,2002,herg,2
NA,2002,herg,2
NA,2002,herg,3
NA,2002,herg,3
NA,2002,herg,3
NA,2002,herg,3
NA,2002,herg,2
NA,2002,herg,2
NA,2002,herg,1
NA,2002,herg,3
NA,2002,herg,2
NA,2002,herg,3
NA,2002,herg,3
NA,2002,herg,3
NA,2002,herg,3
NA,2002,herg,3
NA,2002,herg,2
NA,2002,herg,2
NA,2002,herg,3
NA,2002,herg,2
NA,2002,herg,2
NA,2002,herg,2
NA,2002,herg,2
NA,2002,herg,3
NA,2002,herg,3
NA,2002,herg,1
NA,2002,herg,3
NA,2002,herg,2
NA,2002,herg,3
NA,2002,herg,2
NA,2002,herg,2
NA,2002,herg,2
NA,2002,herg,3
NA,2002,herg,3
NA,2002,herg,1
NA,2002,herg,3
NA,2002,herg,3
NA,2002,herg,1
NA,2002,herg,2
NA,2002,herg,3
NA,2002,herg,2
NA,2002,herg,3
NA,2002,herg,3
NA,2002,herg,2
NA,2002,herg,1
NA,2002,herg,3
NA,2002,herg,3
NA,2002,herg,2
NA,2002,herg,2
NA,2002,herg,3
NA,2002,herg,3
NA,2002,herg,3
NA,2002,herg,3
NA,2002,herg,3
NA,2002,herg,3
NA,2002,herg,2
NA,2002,herg,2
NA,2002,herg,1
NA,2002,herg,1
NA,2002,herg,3
NA,2002,herg,3
NA,2002,herg,3
NA,2002,herg,2
NA,2002,herg,3
NA,2002,herg,2
NA,2002,herg,3
NA,2002,herg,2
NA,2002,herg,3
NA,2002,herg,3
NA,2002,herg,2
NA,2002,herg,1
NA,2002,herg,1
NA,2002,herg,2
NA,2002,herg,3
NA,2002,herg,3
NA,2002,herg,3
NA,2002,herg,3
NA,2002,herg,2
NA,2002,herg,3
NA,2002,herg,1
NA,2002,herg,3
NA,2002,herg,3
NA,2002,herg,2
NA,2002,herg,3
NA,2002,herg,2
NA,2002,herg,3
NA,2002,herg,3
NA,2002,herg,2
NA,2002,herg,3
NA,2002,herg,3
NA,2002,herg,3
NA,2002,herg,3
NA,2002,herg,3
NA,2002,herg,2
NA,2002,herg,3
NA,2002,herg,1
NA,2002,herg,1
NA,2002,herg,3
NA,2002,herg,3
NA,2002,herg,3
NA,2002,herg,3
NA,2002,herg,2
NA,2002,herg,2
NA,2002,herg,3
NA,2002,herg,3
NA,2002,herg,3
NA,2002,herg,1
NA,2002,herg,2
NA,2002,herg,2
NA,2002,herg,3
NA,2002,herg,1
NA,2002,gbbg,2
NA,2002,herg,3
NA,2002,herg,3
NA,2002,herg,3
NA,2002,herg,2
NA,2002,herg,2
NA,2002,herg,1
NA,2002,herg,2
NA,2002,herg,2
NA,2002,herg,3
NA,2002,herg,3
NA,2002,herg,1
NA,2002,herg,3
NA,2002,herg,1
NA,2002,herg,1
NA,2002,herg,3
NA,2002,herg,3
NA,2002,herg,1
NA,2002,herg,2
NA,2002,herg,3
NA,2002,herg,3
NA,2002,herg,3
NA,2002,herg,2
NA,2002,herg,3
NA,2002,herg,1
NA,2002,herg,1
NA,2002,herg,2
NA,2002,herg,3
NA,2002,herg,1
NA,2002,herg,2
NA,2002,herg,1
NA,2002,herg,1
NA,2002,herg,2
NA,2002,herg,3
NA,2002,herg,2
NA,2002,herg,2
NA,2002,herg,2
NA,2002,herg,3
NA,2002,herg,2
NA,2002,herg,1
NA,2002,herg,1
NA,2002,herg,3
NA,2002,herg,3
NA,2002,herg,2
NA,2002,herg,1
NA,2002,herg,3
NA,2002,herg,3
NA,2002,herg,3
NA,2002,herg,3
NA,2002,herg,3
NA,2002,herg,3
NA,2002,herg,3
NA,2002,herg,2
NA,2002,herg,1
NA,2002,herg,2
NA,2002,herg,2
NA,2002,herg,3
NA,2002,herg,3
NA,2002,herg,3
NA,2002,herg,3
NA,2002,herg,1
NA,2002,herg,3
NA,2002,herg,3
NA,2002,herg,3
NA,2002,herg,2
NA,2002,herg,1
NA,2002,herg,1
NA,2002,herg,2
NA,2002,herg,3
NA,2002,herg,3
NA,2002,herg,3
NA,2002,herg,3
NA,2002,herg,3
NA,2002,herg,3
NA,2002,herg,3
NA,2002,herg,3
NA,2002,herg,3
NA,2002,herg,3
NA,2002,herg,3
NA,2002,herg,2
NA,2002,herg,3
NA,2002,herg,3
NA,2002,herg,3
NA,2002,herg,3
NA,2002,herg,3
NA,2002,herg,3
NA,2002,herg,2
NA,2002,herg,3
NA,2002,herg,2
NA,2002,herg,3
NA,2002,herg,2
NA,2002,herg,3
NA,2002,herg,2
NA,2002,herg,3
NA,2002,herg,3
NA,2002,herg,2
NA,2002,herg,3
NA,2002,herg,1
NA,2002,herg,3
NA,2002,herg,3
NA,2002,herg,3
NA,2002,herg,3
NA,2002,herg,2
NA,2002,herg,3
NA,2002,herg,3
NA,2002,herg,3
NA,2002,herg,2
NA,2002,herg,3
NA,2002,herg,3
NA,2002,herg,1
NA,2002,herg,3
NA,2002,herg,2
NA,2002,herg,3
NA,2002,herg,2
NA,2002,herg,3
NA,2002,herg,3
NA,2002,herg,3
NA,2002,herg,3
NA,2002,herg,2
NA,2002,herg,3
NA,2002,herg,3
NA,2002,herg,3
NA,2002,herg,3
NA,2002,herg,3
NA,2002,herg,2
NA,2002,herg,1
NA,2002,herg,2
NA,2002,herg,2
NA,2002,herg,3
NA,2002,herg,2
NA,2002,herg,3
NA,2002,herg,3
NA,2002,herg,3
NA,2002,herg,1
NA,2002,herg,3
NA,2002,herg,2
NA,2002,herg,3
NA,2002,herg,3
NA,2002,herg,3
NA,2002,herg,2
NA,2002,herg,2
NA,2002,herg,3
NA,2002,herg,1
NA,2002,herg,2
NA,2002,herg,2
NA,2002,herg,3
NA,2002,herg,2
NA,2002,herg,1
NA,2002,herg,2
NA,2002,herg,3
NA,2002,herg,3
NA,2002,herg,1
NA,2002,herg,3
NA,2002,herg,2
NA,2002,herg,2
NA,2002,herg,2
NA,2002,herg,1
NA,2002,herg,2
NA,2002,herg,1
NA,2002,herg,3
NA,2002,herg,2
NA,2002,herg,2
NA,2002,herg,3
NA,2002,herg,1
NA,2002,herg,3
NA,2002,herg,2
NA,2002,herg,3
NA,2002,herg,2
NA,2002,herg,3
NA,2002,herg,2
NA,2002,herg,3
NA,2002,herg,3
NA,2002,herg,3
NA,2002,gbbg,2
NA,2002,herg,3
NA,2002,herg,2
NA,2002,herg,3
NA,2002,herg,2
NA,2002,herg,1
NA,2002,herg,3
NA,2002,herg,2
NA,2002,herg,2
NA,2002,herg,1
NA,2002,herg,1
NA,2002,herg,3
NA,2002,herg,3
NA,2002,herg,1
NA,2002,herg,2
NA,2002,herg,1
NA,2002,herg,3
NA,2002,herg,3
NA,2002,herg,4
NA,2002,herg,3
NA,2002,herg,2
NA,2002,herg,3
NA,2002,herg,3
NA,2002,herg,2
NA,2002,herg,3
NA,2002,herg,1
NA,2002,herg,3
NA,2002,herg,3
NA,2002,herg,2
NA,2002,herg,3
NA,2002,herg,2
NA,2002,herg,2
NA,2002,herg,3
NA,2002,herg,2
NA,2002,herg,3
NA,2002,herg,3
NA,2002,herg,3
NA,2002,herg,3
NA,2002,herg,3
NA,2002,herg,3
NA,2002,herg,3
NA,2002,herg,3
NA,2002,herg,3
NA,2002,herg,2
NA,2002,herg,2
NA,2002,herg,2
NA,2002,herg,3
NA,2002,herg,3
NA,2002,herg,2
NA,2002,herg,2
NA,2002,herg,3
NA,2002,herg,3
NA,2002,herg,2
NA,2002,herg,3
NA,2002,herg,3
NA,2002,herg,3
NA,2002,herg,2
NA,2002,herg,2
NA,2002,herg,2
NA,2002,herg,3
NA,2002,herg,3
NA,2002,herg,3
NA,2002,herg,2
NA,2002,herg,3
NA,2002,herg,3
NA,2002,herg,3
NA,2002,herg,2
NA,2002,herg,3
NA,2002,herg,4
NA,2002,herg,3
NA,2002,herg,2
NA,2002,herg,2
NA,2002,herg,3
NA,2002,herg,3
NA,2002,herg,3
NA,2002,herg,3
NA,2002,herg,3
NA,2002,herg,2
NA,2002,herg,2
NA,2002,herg,2
NA,2002,herg,2
NA,2002,herg,2
NA,2002,herg,3
NA,2002,herg,1
NA,2002,herg,3
NA,2002,herg,3
NA,2002,herg,3
NA,2002,herg,2
NA,2002,herg,2
NA,2002,herg,1
NA,2002,herg,3
NA,2002,herg,2
NA,2002,herg,3
NA,2002,herg,2
NA,2002,herg,3
NA,2002,herg,3
NA,2002,herg,2
NA,2002,herg,3
NA,2002,herg,3
NA,2002,herg,1
NA,2002,herg,3
NA,2002,herg,3
NA,2002,herg,3
NA,2002,herg,3
NA,2002,herg,2
NA,2002,herg,3
NA,2002,herg,3
NA,2002,herg,3
NA,2002,herg,3
NA,2002,herg,3
NA,2002,herg,2
NA,2002,herg,2
NA,2002,herg,3
NA,2002,herg,2
NA,2002,herg,3
NA,2002,herg,3
NA,2002,herg,3
NA,2002,herg,2
NA,2002,herg,3
NA,2002,herg,1
NA,2002,herg,3
NA,2002,herg,2
NA,2002,herg,1
438,2002,herg,3
246,2002,herg,3
454,2002,herg,3
420,2002,herg,3
412,2002,herg,3
232,2002,herg,2
404,2002,herg,3
1231,2002,herg,2
434,2002,herg,1
343,2002,herg,3
446,2002,herg,3
1112,2002,herg,3
421,2002,herg,2
291,2002,herg,2
403,2002,herg,2
1023,2002,herg,3
444,2002,herg,2
336,2002,herg,2
1212,2002,herg,2
424,2002,herg,3
900,2002,herg,3
891,2002,herg,2
430,2002,herg,2
427,2002,herg,3
860,2002,herg,2
431,2002,herg,3
890,2002,herg,3
865,2002,herg,2
990,2002,herg,2
991,2002,herg,3
862,2002,herg,3
857,2002,herg,3
1109,2002,herg,1
416,2002,herg,2
896,2002,herg,3
988,2002,herg,3
898,2002,herg,3
316,2002,herg,3
863,2002,herg,3
878,2002,herg,3
325,2002,herg,3
417,2002,herg,3
NA,2002,herg,3
NA,2002,herg,3
NA,2002,herg,3
NA,2002,herg,2
NA,2002,herg,1
NA,2002,herg,3
NA,2002,herg,2
NA,2002,herg,3
NA,2002,herg,3
NA,2002,herg,3
NA,2002,herg,3
NA,2002,herg,2
NA,2002,herg,3
NA,2002,herg,2
NA,2002,herg,3
NA,2002,herg,1
NA,2002,herg,1
NA,2002,herg,3
NA,2002,herg,2
NA,2002,herg,3
NA,2002,herg,3
1010,2002,herg,2
NA,2002,herg,3
1255,2002,herg,3
NA,2002,herg,2
NA,2002,herg,2
NA,2001,herg,2
NA,2001,herg,2
NA,2001,herg,1
NA,2001,herg,3
NA,2001,herg,3
NA,2001,herg,3
NA,2001,herg,3
NA,2001,herg,3
NA,2001,herg,1
NA,2001,herg,2
NA,2001,herg,1
NA,2001,herg,3
NA,2001,herg,3
NA,2001,herg,3
NA,2001,herg,3
NA,2001,herg,3
NA,2001,herg,2
NA,2001,herg,3
NA,2001,herg,3
NA,2001,herg,3
NA,2001,herg,3
NA,2001,herg,2
NA,2001,herg,3
NA,2001,herg,3
NA,2001,herg,3
NA,2001,herg,2
NA,2001,herg,3
NA,2001,herg,2
NA,2001,herg,1
NA,2001,herg,3
NA,2001,herg,3
NA,2001,herg,2
NA,2001,herg,3
NA,2001,herg,2
NA,2001,herg,3
NA,2001,herg,2
NA,2001,herg,3
NA,2001,herg,1
NA,2001,herg,3
NA,2001,herg,2
NA,2001,herg,3
NA,2001,herg,3
NA,2001,herg,2
NA,2001,herg,3
NA,2001,herg,3
NA,2001,herg,3
NA,2001,herg,3
NA,2001,herg,3
NA,2001,herg,2
NA,2001,herg,2
NA,2001,herg,3
NA,2001,herg,3
NA,2001,herg,3
NA,2001,herg,3
NA,2001,herg,3
NA,2001,herg,3
NA,2001,herg,2
NA,2001,herg,1
NA,2001,herg,3
NA,2001,herg,3
NA,2001,herg,3
NA,2001,herg,3
NA,2001,herg,3
NA,2001,herg,3
NA,2001,herg,3
NA,2001,herg,2
NA,2001,herg,1
NA,2001,herg,3
NA,2001,herg,3
NA,2001,herg,3
